cycle,state,Candidateidentifier,RaceID,pollster,startdate,samplesize,Poll,Percentage.of.Vote.won.x,year,Republican,Democrat,experienced,pvi,GenericBallotSept,daysLeft,poll_period,numberSupport
1992,Ohio,1992OHGlenn,19923502,Public Opinion Strategies,9/27/92,500,48,50.88300143,1992,0,1,1,-1.573305433,56.39124357,-37,5,240
1992,Oregon,1992ORPackwood,19923702,Moore Information,6/30/92,600,46,52.13937456,1992,1,0,1,6.283532856,56.39124357,-126,8,276
1992,Wisconsin,1992WIKasten,19924902,Chamberlain Research,10/15/92,400,29,46.00985531,1992,1,0,1,5.71757543,56.39124357,-19,4,115
1992,New Hampshire,1992NHGregg,19922902,University of New Hampshire,9/9/92,434,41,48.14427601,1992,1,0,1,-9.337984623,56.39124357,-55,6,177
1992,South Carolina,1992SCHartnett,19924002,Mason-Dixon Polling & Research Inc.,7/7/92,824,30,46.94655713,1992,1,0,0,-8.172851311,56.39124357,-119,8,247
1992,Illinois,1992ILMoseley-Braun,19921302,Chicago Tribune,10/17/92,1000,50,53.26851107,1992,0,1,1,2.845729828,56.39124357,-17,3,500
1992,North Dakota,1992NDDorgan,19923402,University of North Dakota,10/6/92,502,65,59.00406965,1992,0,1,1,-2.697757213,56.39124357,-28,4,326
1992,North Carolina,1992NCFaircloth,19923302,Mason-Dixon Polling & Research Inc.,8/21/92,803,36,50.34704726,1992,1,0,0,-4.257897135,56.39124357,-74,7,289
1992,Indiana,1992INHogsett,19921402,Hill Research Consultants,9/2/92,686,28,40.70441426,1992,0,1,0,-6.224373724,56.39124357,-62,7,192
1992,New Hampshire,1992NHGregg,19922902,University of New Hampshire,10/21/92,521,38,48.14427601,1992,1,0,1,-9.337984623,56.39124357,-13,3,197
1992,California,1992CAHerschensohn,19920502,Mason-Dixon Polling & Research Inc.,9/3/92,819,35,43.00286776,1992,1,0,0,2.089508493,56.39124357,-61,7,286
1992,Utah,1992UTBennett,19924402,Dan Jones & Associates,9/29/92,610,57,55.38307587,1992,1,0,0,-13.4875715,56.39124357,-35,5,347
1992,Pennsylvania,1992PASpecter,19923802,Mason-Dixon Polling & Research Inc.,10/27/92,825,44,49.10295039,1992,1,0,1,2.732595359,56.39124357,-7,1,363
1992,Arizona,1992AZMecham,19920302,Arizona State University,8/29/92,410,10,10.51777395,1992,0,0,0,-6.847567198,56.39124357,-66,7,41
1992,Arizona,1992AZSargent,19920302,Behavior Research Center (Rocky Mountain),4/4/92,705,28,31.57054262,1992,0,1,0,-6.847567198,56.39124357,-213,10,197
1992,Washington,1992WAMurray,19924702,Bellevue Journal American,9/28/92,300,54,53.99188391,1992,0,1,1,4.705227051,56.39124357,-36,5,162
1992,North Carolina,1992NCSanford,19923302,Mason-Dixon Polling & Research Inc.,7/17/92,834,55,46.31751304,1992,0,1,0,-4.257897135,56.39124357,-109,8,458
1992,Arizona,1992AZSargent,19920302,Behavior Research Center (Rocky Mountain),9/20/92,500,36,31.57054262,1992,0,1,0,-6.847567198,56.39124357,-44,6,180
1992,Washington,1992WAChandler,19924702,"Fairbank, Maslin, Maullin, Metz & Associates",9/24/92,600,33,46.00811609,1992,1,0,0,4.705227051,56.39124357,-40,5,198
1992,Washington,1992WAMurray,19924702,Evans/McDonough,10/26/92,600,48,53.99188391,1992,0,1,1,4.705227051,56.39124357,-8,2,288
1992,South Carolina,1992SCHollings,19924002,McLaughlin & Associates,8/24/92,500,43,50.06870331,1992,0,1,1,-8.172851311,56.39124357,-71,7,215
1992,Illinois,1992ILWilliamson,19921302,Mason-Dixon Polling & Research Inc.,9/5/92,817,24,43.05715208,1992,1,0,0,2.845729828,56.39124357,-59,7,196
1992,Indiana,1992INCoats,19921402,Hill Research Consultants,9/2/92,686,61,57.33730181,1992,1,0,1,-6.224373724,56.39124357,-62,7,418
1992,Idaho,1992IDKempthorne,19921202,Tarrance Group,6/10/92,600,48,56.52153924,1992,1,0,1,-9.39061401,56.39124357,-146,9,288
1992,Missouri,1992MOBond,19922502,Mason-Dixon Polling & Research Inc.,7/23/92,835,47,51.88704523,1992,1,0,1,1.90181394,56.39124357,-103,8,392
1992,Indiana,1992INCoats,19921402,Mason-Dixon Polling & Research Inc.,4/27/92,827,53,57.33730181,1992,1,0,1,-6.224373724,56.39124357,-190,9,438
1992,Missouri,1992MOBond,19922502,Prell Org.,10/19/92,510,44,51.88704523,1992,1,0,1,1.90181394,56.39124357,-15,3,224
1992,Connecticut,1992CTJohnson,19920702,Quinnipiac University,8/3/92,616,19,38.11771636,1992,1,0,0,1.313478054,56.39124357,-92,8,117
1992,North Dakota,1992NDConrad,19923400,KTHI-TV,9/24/92,410,71,63.22048117,1992,0,1,1,-2.697757213,56.39124357,-40,5,291
1992,Nevada,1992NVReid,19922802,Public Opinion Strategies,9/2/92,400,51,51.04993678,1992,0,1,1,-6.920148516,56.39124357,-62,7,204
1992,Ohio,1992OHGlenn,19923502,University of Cincinnati (Ohio Poll),10/16/92,565,50,50.88300143,1992,0,1,1,-1.573305433,56.39124357,-18,3,282
1992,Kentucky,1992KYWilliams,19921702,Mason-Dixon Polling & Research Inc.,9/23/92,809,19,35.81178458,1992,1,0,1,-1.956928401,56.39124357,-41,5,153
1992,Colorado,1992COCampbell,19920602,Talmey-Drake Research & Strategy Inc.,5/26/92,496,51,51.77676322,1992,0,1,1,-0.057461639,56.39124357,-161,9,252
1992,Oklahoma,1992OKLewis,19923602,Mason-Dixon Polling & Research Inc.,2/28/92,811,25,38.19076144,1992,0,1,0,-4.493088817,56.39124357,-249,10,202
1992,Arizona,1992AZMcCain,19920302,Behavior Research Center (Rocky Mountain),9/20/92,500,54,55.81523403,1992,1,0,1,-6.847567198,56.39124357,-44,6,270
1992,Illinois,1992ILMoseley-Braun,19921302,Market Shares Corp.,10/12/92,730,49,53.26851107,1992,0,1,1,2.845729828,56.39124357,-22,4,357
1992,Pennsylvania,1992PASpecter,19923802,Mason-Dixon Polling & Research Inc.,4/20/92,829,47,49.10295039,1992,1,0,1,2.732595359,56.39124357,-197,9,389
1992,Colorado,1992COConsidine,19920602,Ciruli Associates,9/14/92,451,39,42.70422582,1992,1,0,0,-0.057461639,56.39124357,-50,6,175
1992,Illinois,1992ILMoseley-Braun,19921302,Mason-Dixon Polling & Research Inc.,7/1/92,823,55,53.26851107,1992,0,1,1,2.845729828,56.39124357,-125,8,452
1992,Indiana,1992INCoats,19921402,Bill Schreiber,12/9/91,445,49,57.33730181,1992,1,0,1,-6.224373724,56.39124357,-330,10,218
1992,Wisconsin,1992WIKasten,19924902,Garin-Hart-Yang Research Group,10/24/92,503,41,46.00985531,1992,1,0,1,5.71757543,56.39124357,-10,2,206
1992,North Dakota,1992NDDorgan,19923402,KTHI-TV,9/24/92,410,59,59.00406965,1992,0,1,1,-2.697757213,56.39124357,-40,5,241
1992,New York,1992NYD'Amato,19923202,Johnson Survey Research,11/14/91,500,31,49.03358598,1992,1,0,1,5.965985317,56.39124357,-355,10,155
1992,South Carolina,1992SCHartnett,19924002,KPC Research,9/26/92,466,39,46.94655713,1992,1,0,0,-8.172851311,56.39124357,-38,5,181
1992,Colorado,1992COConsidine,19920602,Talmey-Drake Research & Strategy Inc.,7/20/92,501,26,42.70422582,1992,1,0,0,-0.057461639,56.39124357,-106,8,130
1992,Wisconsin,1992WIFeingold,19924902,St. Norbert College,9/24/92,407,54,52.57013495,1992,0,1,0,5.71757543,56.39124357,-40,5,219
1992,New York,1992NYD'Amato,19923202,CBS News/New York Times,10/24/92,1213,35,49.03358598,1992,1,0,1,5.965985317,56.39124357,-10,2,424
1992,Indiana,1992INHogsett,19921402,Indianapolis Star,10/4/92,803,36,40.70441426,1992,0,1,0,-6.224373724,56.39124357,-30,5,289
1992,North Carolina,1992NCFaircloth,19923302,Charlotte Observer,10/16/92,400,36,50.34704726,1992,1,0,0,-4.257897135,56.39124357,-18,3,144
1992,Washington,1992WAChandler,19924702,Elway Research,9/19/92,451,34,46.00811609,1992,1,0,0,4.705227051,56.39124357,-45,6,153
1992,Illinois,1992ILMoseley-Braun,19921302,WCIA-TV,10/8/92,575,51,53.26851107,1992,0,1,1,2.845729828,56.39124357,-26,4,293
1992,Pennsylvania,1992PASpecter,19923802,Mason-Dixon Polling & Research Inc.,6/26/92,824,50,49.10295039,1992,1,0,1,2.732595359,56.39124357,-130,8,412
1992,Wisconsin,1992WIFeingold,19924902,Milwaukee Journal-Sentinel,9/9/92,400,57,52.57013495,1992,0,1,0,5.71757543,56.39124357,-55,6,227
1992,Kentucky,1992KYFord,19921702,Louisville Courier-Journal,9/15/92,584,65,62.88334293,1992,0,1,1,-1.956928401,56.39124357,-49,6,379
1992,New Hampshire,1992NHRauh,19922902,University of New Hampshire,9/9/92,434,33,45.3263069,1992,0,1,0,-9.337984623,56.39124357,-55,6,143
1992,Connecticut,1992CTDodd,19920702,University of Connecticut,6/25/92,500,52,58.81013574,1992,0,1,1,1.313478054,56.39124357,-131,8,260
1992,South Carolina,1992SCHartnett,19924002,McLaughlin & Associates,8/24/92,500,33,46.94655713,1992,1,0,0,-8.172851311,56.39124357,-71,7,165
1992,Iowa,1992IAGrassley,19921502,Mason-Dixon Polling & Research Inc.,7/3/92,829,61,69.61432703,1992,1,0,1,9.043853023,56.39124357,-123,8,505
1992,Oregon,1992ORPackwood,19923702,Griggs-Anderson Research,3/30/92,600,41,52.13937456,1992,1,0,1,6.283532856,56.39124357,-218,10,245
1992,California,1992CABoxer,19920502,Field Research Corp. (Field Poll),10/25/92,1106,44,47.90378958,1992,0,1,1,2.089508493,56.39124357,-9,2,486
1992,Alabama,1992ALSellers,19920102,Mason-Dixon Polling & Research Inc.,9/22/92,829,18,33.08501273,1992,1,0,0,-5.851368454,56.39124357,-42,5,149
1992,Wisconsin,1992WIFeingold,19924902,Mason-Dixon Polling & Research Inc.,10/16/92,821,48,52.57013495,1992,0,1,0,5.71757543,56.39124357,-18,3,394
1992,California,1992CABoxer,19920502,Boxer,10/27/92,801,43,47.90378958,1992,0,1,1,2.089508493,56.39124357,-7,1,344
1992,Indiana,1992INCoats,19921402,Hill Research Consultants,10/17/92,462,58,57.33730181,1992,1,0,1,-6.224373724,56.39124357,-17,3,267
1992,Georgia,1992GACoverdell,19921002,Mason-Dixon Polling & Research Inc.,2/24/92,809,26,50.64741294,1992,1,0,1,-6.303308952,56.39124357,-253,10,210
1992,Colorado,1992COCampbell,19920602,Talmey-Drake Research & Strategy Inc.,7/20/92,501,55,51.77676322,1992,0,1,1,-0.057461639,56.39124357,-106,8,275
1992,Iowa,1992IAGrassley,19921502,Selzer & Co.,9/8/92,814,63,69.61432703,1992,1,0,1,9.043853023,56.39124357,-56,6,512
1992,Missouri,1992MOBond,19922502,Mellman Group,8/14/92,500,45,51.88704523,1992,1,0,1,1.90181394,56.39124357,-81,7,225
1992,Ohio,1992OHGlenn,19923502,Mason-Dixon Polling & Research Inc.,9/4/92,807,47,50.88300143,1992,0,1,1,-1.573305433,56.39124357,-60,7,379
1992,Oregon,1992ORPackwood,19923702,Griggs-Anderson Research,9/28/92,600,50,52.13937456,1992,1,0,1,6.283532856,56.39124357,-36,5,300
1992,Georgia,1992GACoverdell,19921002,Mason-Dixon Polling & Research Inc.,7/9/92,820,27,50.64741294,1992,1,0,1,-6.303308952,56.39124357,-117,8,221
1992,Colorado,1992COConsidine,19920602,Ciruli Associates,8/3/92,565,24,42.70422582,1992,1,0,0,-0.057461639,56.39124357,-92,8,135
1992,Connecticut,1992CTDodd,19920702,Quinnipiac University,9/21/92,596,56,58.81013574,1992,0,1,1,1.313478054,56.39124357,-43,6,333
1992,New York,1992NYAbrams,19923202,Mason-Dixon Polling & Research Inc.,3/27/92,838,34,47.78267753,1992,0,1,0,5.965985317,56.39124357,-221,10,284
1992,Pennsylvania,1992PAYeakel,19923802,Pittsburgh Post-Gazette,10/22/92,776,40,46.33019671,1992,0,1,0,2.732595359,56.39124357,-12,2,310
1992,Vermont,1992VTDouglas,19924502,Mason-Dixon Polling & Research Inc.,9/16/92,610,28,43.34515064,1992,1,0,1,2.114659619,56.39124357,-48,6,170
1992,Colorado,1992COConsidine,19920602,Talmey-Drake Research & Strategy Inc.,10/21/92,400,45,42.70422582,1992,1,0,0,-0.057461639,56.39124357,-13,3,180
1992,Oregon,1992ORPackwood,19923702,Mason-Dixon Polling & Research Inc.,9/28/92,806,45,52.13937456,1992,1,0,1,6.283532856,56.39124357,-36,5,362
1992,New Hampshire,1992NHGregg,19922902,American Research Group,10/19/92,600,44,48.14427601,1992,1,0,1,-9.337984623,56.39124357,-15,3,264
1992,Colorado,1992COConsidine,19920602,Talmey-Drake Research & Strategy Inc.,5/26/92,496,30,42.70422582,1992,1,0,0,-0.057461639,56.39124357,-161,9,148
1992,South Dakota,1992SDHaar,19924102,Mason-Dixon Polling & Research Inc.,9/25/92,812,33,32.50661445,1992,1,0,0,0.707783704,56.39124357,-39,5,267
1992,Arizona,1992AZMcCain,19920302,Arizona State University,9/19/92,518,46,55.81523403,1992,1,0,1,-6.847567198,56.39124357,-45,6,238
1992,New Hampshire,1992NHGregg,19922902,Bannon Communications,10/15/92,400,36,48.14427601,1992,1,0,1,-9.337984623,56.39124357,-19,4,144
1992,Wisconsin,1992WIKasten,19924902,St. Norbert College,10/21/92,391,47,46.00985531,1992,1,0,1,5.71757543,56.39124357,-13,3,183
1992,Washington,1992WAChandler,19924702,Tacoma Morning News Tribune,10/12/92,640,40,46.00811609,1992,1,0,0,4.705227051,56.39124357,-22,4,256
1992,New Hampshire,1992NHGregg,19922902,Mason-Dixon Polling & Research Inc.,12/20/91,827,51,48.14427601,1992,1,0,1,-9.337984623,56.39124357,-319,10,421
1992,Colorado,1992COConsidine,19920602,Mason-Dixon Polling & Research Inc.,7/30/92,829,35,42.70422582,1992,1,0,0,-0.057461639,56.39124357,-96,8,290
1992,Illinois,1992ILMoseley-Braun,19921302,University of Illinois at Chicago,10/21/92,1121,44,53.26851107,1992,0,1,1,2.845729828,56.39124357,-13,3,493
1992,Oklahoma,1992OKNickles,19923602,Mason-Dixon Polling & Research Inc.,9/17/92,800,57,58.54933047,1992,1,0,1,-4.493088817,56.39124357,-47,6,455
1992,Hawaii,1992HIReed,19921102,Mason-Dixon Polling & Research Inc.,4/2/92,413,32,26.92830155,1992,1,0,0,8.705312058,56.39124357,-215,10,132
1992,Iowa,1992IAGrassley,19921502,Selzer & Co.,6/14/92,676,68,69.61432703,1992,1,0,1,9.043853023,56.39124357,-142,9,459
1992,Ohio,1992OHDeWine,19923502,Mason-Dixon Polling & Research Inc.,9/4/92,807,40,42.22424185,1992,1,0,1,-1.573305433,56.39124357,-60,7,322
1992,Pennsylvania,1992PASpecter,19923802,Duquesne U.,10/20/92,720,42,49.10295039,1992,1,0,1,2.732595359,56.39124357,-14,3,302
1992,Oregon,1992ORPackwood,19923702,T-H Research,9/30/92,600,48,52.13937456,1992,1,0,1,6.283532856,56.39124357,-34,5,288
1992,Hawaii,1992HIInouye,19921102,Mason-Dixon Polling & Research Inc.,9/21/92,403,56,57.26911253,1992,0,1,1,8.705312058,56.39124357,-43,6,225
1992,Connecticut,1992CTDodd,19920702,Quinnipiac University,10/12/92,612,49,58.81013574,1992,0,1,1,1.313478054,56.39124357,-22,4,299
1992,Washington,1992WAMurray,19924702,Evans/McDonough,10/10/92,601,51,53.99188391,1992,0,1,1,4.705227051,56.39124357,-24,4,306
1992,Wisconsin,1992WIFeingold,19924902,University of Wisconsin (Badger Poll),9/14/92,414,54,52.57013495,1992,0,1,0,5.71757543,56.39124357,-50,6,223
1992,Oregon,1992ORAuCoin,19923702,Griggs-Anderson Research,3/30/92,600,52,46.49968424,1992,0,1,0,6.283532856,56.39124357,-218,10,312
1992,Oklahoma,1992OKNickles,19923602,Cole Hargrave Snodgrass & Associates,10/16/92,500,55,58.54933047,1992,1,0,1,-4.493088817,56.39124357,-18,3,275
1992,California,1992CABoxer,19920502,Mason-Dixon Polling & Research Inc.,7/8/92,837,51,47.90378958,1992,0,1,1,2.089508493,56.39124357,-118,8,426
1992,South Dakota,1992SDDaschle,19924102,Mason-Dixon Polling & Research Inc.,9/25/92,812,56,64.90231543,1992,0,1,1,0.707783704,56.39124357,-39,5,454
1992,New Hampshire,1992NHRauh,19922902,Mason-Dixon Polling & Research Inc.,10/25/92,815,46,45.3263069,1992,0,1,0,-9.337984623,56.39124357,-9,2,374
1992,Wisconsin,1992WIFeingold,19924902,Milwaukee Journal-Sentinel,10/16/92,400,47,52.57013495,1992,0,1,0,5.71757543,56.39124357,-18,3,188
1992,Missouri,1992MOBond,19922502,Public Policy Research Centers,10/19/92,505,55,51.88704523,1992,1,0,1,1.90181394,56.39124357,-15,3,277
1992,Missouri,1992MOBond,19922502,St. Louis Post-Dispatch,9/12/92,480,56,51.88704523,1992,1,0,1,1.90181394,56.39124357,-52,6,268
1992,Illinois,1992ILWilliamson,19921302,WCIA-TV,10/8/92,575,40,43.05715208,1992,1,0,0,2.845729828,56.39124357,-26,4,230
1992,Illinois,1992ILMoseley-Braun,19921302,Mason-Dixon Polling & Research Inc.,9/5/92,817,53,53.26851107,1992,0,1,1,2.845729828,56.39124357,-59,7,433
1992,Colorado,1992COConsidine,19920602,Mason-Dixon Polling & Research Inc.,9/18/92,813,43,42.70422582,1992,1,0,0,-0.057461639,56.39124357,-46,6,349
1992,Missouri,1992MORothman-Serot,19922502,Mason-Dixon Polling & Research Inc.,7/23/92,835,29,44.9257195,1992,0,1,0,1.90181394,56.39124357,-103,8,242
1992,Ohio,1992OHGlenn,19923502,Paul Werth Associates,6/17/92,550,42,50.88300143,1992,0,1,1,-1.573305433,56.39124357,-139,9,231
1992,North Carolina,1992NCFaircloth,19923302,Raleigh News & Observer,9/27/92,609,39,50.34704726,1992,1,0,0,-4.257897135,56.39124357,-37,5,237
1992,New York,1992NYD'Amato,19923202,Zogby Interactive/JZ Analytics,12/2/91,601,32.2,49.03358598,1992,1,0,1,5.965985317,56.39124357,-337,10,193
1992,South Dakota,1992SDHaar,19924102,Mason-Dixon Polling & Research Inc.,2/18/92,823,19,32.50661445,1992,1,0,0,0.707783704,56.39124357,-259,10,156
1992,Indiana,1992INHogsett,19921402,Gordon S. Black Corp.,8/30/92,801,29,40.70441426,1992,0,1,0,-6.224373724,56.39124357,-65,7,232
1992,Idaho,1992IDStallings,19921202,Tarrance Group,6/10/92,600,40,43.47469918,1992,0,1,0,-9.39061401,56.39124357,-146,9,240
1992,Arizona,1992AZMcCain,19920302,Public Opinion Strategies,9/29/92,600,53,55.81523403,1992,1,0,1,-6.847567198,56.39124357,-35,5,318
1992,Indiana,1992INHogsett,19921402,Hill Research Consultants,10/17/92,462,28,40.70441426,1992,0,1,0,-6.224373724,56.39124357,-17,3,129
1992,Oklahoma,1992OKLewis,19923602,Mason-Dixon Polling & Research Inc.,9/17/92,800,28,38.19076144,1992,0,1,0,-4.493088817,56.39124357,-47,6,224
1992,North Carolina,1992NCFaircloth,19923302,Mason-Dixon Polling & Research Inc.,7/17/92,834,31,50.34704726,1992,1,0,0,-4.257897135,56.39124357,-109,8,258
1992,Pennsylvania,1992PAYeakel,19923802,Mason-Dixon Polling & Research Inc.,9/17/92,818,38,46.33019671,1992,0,1,0,2.732595359,56.39124357,-47,6,310
1992,Pennsylvania,1992PAYeakel,19923802,Duquesne U.,10/20/92,720,40,46.33019671,1992,0,1,0,2.732595359,56.39124357,-14,3,288
1992,New York,1992NYD'Amato,19923202,Mason-Dixon Polling & Research Inc.,3/27/92,838,45,49.03358598,1992,1,0,1,5.965985317,56.39124357,-221,10,377
1992,South Carolina,1992SCHollings,19924002,KPC Research,9/26/92,466,51,50.06870331,1992,0,1,1,-8.172851311,56.39124357,-38,5,237
1992,New Hampshire,1992NHRauh,19922902,American Research Group,10/27/92,600,47,45.3263069,1992,0,1,0,-9.337984623,56.39124357,-7,1,282
1992,Indiana,1992INHogsett,19921402,Fort Wayne Journal-Gazette,9/12/92,533,21,40.70441426,1992,0,1,0,-6.224373724,56.39124357,-52,6,111
1992,Indiana,1992INCoats,19921402,Gordon S. Black Corp.,8/30/92,801,63,57.33730181,1992,1,0,1,-6.224373724,56.39124357,-65,7,504
1992,North Dakota,1992NDDorgan,19923402,Precision Marketing,9/25/92,558,55,59.00406965,1992,0,1,1,-2.697757213,56.39124357,-39,5,306
1992,Hawaii,1992HIReed,19921102,Mason-Dixon Polling & Research Inc.,9/21/92,403,34,26.92830155,1992,1,0,0,8.705312058,56.39124357,-43,6,137
1992,Arizona,1992AZSargent,19920302,Arizona State University,10/3/92,499,27,31.57054262,1992,0,1,0,-6.847567198,56.39124357,-31,5,134
1992,Oklahoma,1992OKNickles,19923602,Thomas Kielhorn,8/14/92,400,56,58.54933047,1992,1,0,1,-4.493088817,56.39124357,-81,7,224
1992,Illinois,1992ILWilliamson,19921302,Mason-Dixon Polling & Research Inc.,10/27/92,807,28,43.05715208,1992,1,0,0,2.845729828,56.39124357,-7,1,225
1992,Ohio,1992OHDeWine,19923502,Gordon S. Black Corp.,10/5/92,1023,40,42.22424185,1992,1,0,1,-1.573305433,56.39124357,-29,5,409
1992,Maryland,1992MDMikulski,19922002,Mason-Dixon Polling & Research Inc.,1/31/92,818,54,70.99881362,1992,0,1,1,2.43309313,56.39124357,-277,10,441
1992,California,1992CABoxer,19920502,Los Angeles Times,9/10/92,1330,52,47.90378958,1992,0,1,1,2.089508493,56.39124357,-54,6,691
1992,California,1992CABoxer,19920502,Field Research Corp. (Field Poll),9/8/92,624,55,47.90378958,1992,0,1,1,2.089508493,56.39124357,-56,6,343
1992,Utah,1992UTOwens,19924402,Penn Schoen Berland,8/15/92,412,39,39.7147449,1992,0,1,0,-13.4875715,56.39124357,-80,7,160
1992,New York,1992NYAbrams,19923202,Gordon S. Black Corp.,10/23/92,1636,48,47.78267753,1992,0,1,0,5.965985317,56.39124357,-11,2,785
1992,Oklahoma,1992OKLewis,19923602,Mason-Dixon Polling & Research Inc.,10/21/92,820,28,38.19076144,1992,0,1,0,-4.493088817,56.39124357,-13,3,229
1992,North Dakota,1992NDDorgan,19923402,Precision Marketing,4/19/92,587,57,59.00406965,1992,0,1,1,-2.697757213,56.39124357,-198,9,334
1992,Oregon,1992ORAuCoin,19923702,Oregon Monitor,12/14/91,602,42,46.49968424,1992,0,1,0,6.283532856,56.39124357,-325,10,252
1992,Colorado,1992COCampbell,19920602,Talmey-Drake Research & Strategy Inc.,9/14/92,400,51,51.77676322,1992,0,1,1,-0.057461639,56.39124357,-50,6,204
1992,North Dakota,1992NDDalrymple,19923400,Precision Marketing,9/25/92,558,15,33.7968661,1992,1,0,1,-2.697757213,56.39124357,-39,5,83
1992,California,1992CAHerschensohn,19920502,Greenberg Quinlan Rosner (Democracy Corps),10/29/92,700,41,43.00286776,1992,1,0,0,2.089508493,56.39124357,-5,1,287
1992,Kentucky,1992KYFord,19921702,Mason-Dixon Polling & Research Inc.,9/23/92,809,60,62.88334293,1992,0,1,1,-1.956928401,56.39124357,-41,5,485
1992,Indiana,1992INHogsett,19921402,Mason-Dixon Polling & Research Inc.,10/18/92,815,30,40.70441426,1992,0,1,0,-6.224373724,56.39124357,-16,3,244
1992,Wisconsin,1992WIFeingold,19924902,Milwaukee Journal-Sentinel,8/31/92,828,47,52.57013495,1992,0,1,0,5.71757543,56.39124357,-64,7,389
1992,Colorado,1992COConsidine,19920602,Talmey-Drake Research & Strategy Inc.,10/23/92,400,42,42.70422582,1992,1,0,0,-0.057461639,56.39124357,-11,2,168
1992,Arizona,1992AZMcCain,19920302,Behavior Research Center (Rocky Mountain),10/3/92,575,54,55.81523403,1992,1,0,1,-6.847567198,56.39124357,-31,5,310
